created_at,text,anotasi,is_kecelakaan
Thu Jul 03 09:40:47 +0000 2025,"- KANCIL THE SERIES -

Kronologi : 
Tahun 2022, Keluargaku, ada masalah waris, karena buntu, kami minta bantuan Desa, karena sering si Kancil cerita, kalau demi masyarakat, akan siap melayani tanpa pamrih.
Intinya kami bersurat, berbulan-bulan gak ada tanggapan, bersurat lagi tidak ditanggapi, lalu kami datangi, konfirmasi, intinya Si Kancil bilang : kalau Desa tidak ada dana operasional untuk mediasi masalah keluarga. 
Ujungnya, si Kancil minta uang, bapak saya hanya bawa sedikit, lalu kami genapi beberapa juta. 
Lalu kami dibantu 1x pertemuan mediasi, setelah itu tidak ada tindak lanjut. sampai saat ini, tanah waris kami masih sengketa. Padahal sudah keluar uang.
Ternyata tidak hanya keluarga kami saja yang jadi korban, ternyata ada keluarga lainnya juga dengan modus yang sama, seputar waris.
Infonya juga Kancil sering nrima uang gratifikasi tiap kepengurusan tanah, sehingga wajar, banyak sawah berubah jadi gedung-gedung dan perumahan padahal Zona hijau. 

Wahai para korban KANCIL, bicaralah yang Lantang.

TTD

- Para Korban KANCIL -

Itu Aspirasi beberapa warga yang takut berbicara. Karena takut di teror / Intimidasi",Etc,0
Thu Jul 03 08:53:47 +0000 2025,"Ijin melaporkan.
Barusan kena benang di jalan Pasutan Trirenggo Bantul. Gak tau benang layangan atau benang apa. 
Yg kena tangan anakku. Untung kondisi jalanan sepi, refleks langsung ngerem dan alhamdulillah kecepatan motor pas pelan.
Benangnya sambung²an, kemungkinan memang untuk layangan.
Himbauan, tolong kalau main layangan jangan di dekat jalan.
Sangat membahayakan pengguna jalan.
Terimakasih min.

-Anonim-",Etc,0
Thu Jul 03 08:21:20 +0000 2025,"Admin yang baik, nunut sambat ya min.

Jadi dari kemarin ini banyak BPJS peserta jaminan kesehatan di Sleman yang tiba2 ga aktif. Tiba-tiba kartunya nggak bisa dipakai. 

Katanya ada aturan baru di Sleman, bahwa peserta BPJS gratis harus pindah faskes 1 ke Puskesmas. Klinik swasta yang selama ini pelayanannya jauh lebih bagus dari puskesmas, sudah nggak bisa dipilih lagi jadi faskes 1. Semua yang di klinik dinonaktif kan sepihak oleh Pemkab.

Padahal ya, kenapa banyak yang pilih klinik swasta untuk faskes 1? Sudah jadi rahasia umum kalau Puskesmas itu fasilitas dan pelayanannnya ya gitu lah. Pasien nunggu lama padahal kondisi sakit, tenaga kesehatan kewalahan. Kadang ada yang datang pagi, pulang siang cuma bawa kertas antrian. Pasien yang butuh cepat ditangani justru makin kesulitan. Iki wis rahasia umum sih.

Lah ini kok malah faskes 1-nya ditumpuk di puskesmas.  Yang kasihan ya warga.

Ya memang Pemkab yang bayar. Tapi kan BPJS gratis itu kan hak warga yang ga mampu. Tapi kok gini amat. Mau dapat pelayanannya kesehatan yang manusiawi aja dibatasi.

Jika aturan ini memang ada, mohon bapak² pejabat, kebijakan yang ga bijak ini mohon bisa ditinjau ulang, biar nggak bikin rakyat tambah susah.

Kasian kalau orang sakit ditumpuk mengantri. 

Maturnuwon min. 

Estu banyak banget yang terdampak dari aturan ini.

Maturnuwon min. Semoga kalau akhirnya nanti dicabut aturan ini, semoga menjadi amal jariyah pak admin 🙏🙏🙏",Etc,0
Thu Jul 03 07:16:12 +0000 2025,Parkiran Amplaz siang ini https://t.co/jtHDlOZxVE,Etc,0
Thu Jul 03 07:11:42 +0000 2025,"Telah pergi dari rumah Mancasan Wirabrajan Yogyakarta pada hari Rabu, 2 Juli 2025.

Ciri-ciri:
- Nama: Hartoko
- ⁠Terakhir menggunakan jaket warna gelap dan sepatu sandal warna hitam
- ⁠Usia 70th
- ⁠Tinggi -+ 165cm https://t.co/WyOpFziM5J",Etc,0
Thu Jul 03 04:49:42 +0000 2025,"Kami  mengimbau masyarakat dan wisatawan untuk tidak berenang di Pantai Selatan pesisir DIY, terutama selama musim liburan sekolah.

Imbauan ini sejalan dengan arahan Gubernur DIY, Sri Sultan HB X, guna mencegah kecelakaan laut akibat gelombang tinggi pada saat musim angin timur.

Utamakan keselamatan, patuhi rambu dan arahan petugas. | @PoldaJogja",Kecelakaan,1
Thu Jul 03 04:49:23 +0000 2025,"Hallo sedulur Bantul, Pagi ini Satgas Gabungan dan warga berhasil menangkap Buaya yang berada di Juwono Triharjo Pandak Bantul.

(pemkabbantul) https://t.co/EhsvMUsKNR",Etc,0
Thu Jul 03 03:42:54 +0000 2025,"Wishnu Prabanggara jadi satu-satunya dari 14 warga Tegal Lempuyangan, Danurejan, Jogja, yang masih menolak angkat kaki dari rumahnya yang akan digusur PT KAI. Ia bahkan siap menempuh jalur hukum jika penggusuran benar-benar dilakukan hari ini.

“Saya sendiri tidak yakin besok (hari ini) PT KAI akan datang, dasar dia melakukan penertiban apa? Ndak ada dasarnya. Surat dari pengadilan ndak ada, surat kesepakatan dengan saya juga ndak ada,” ujarnya kepada detikJogja, Rabu (2/7).

Wishnu menilai jika penertiban dilakukan tanpa dasar hukum jelas, maka itu adalah bentuk kriminalisasi. Ia menuntut kejelasan soal ganti rugi secara tertulis, dan tak mengakui rumah yang ditempatinya adalah milik PT KAI karena belum pernah melihat bukti kepemilikan.

“Kalau itu terjadi ya jelas saya akan melaporkan, karena itu tindakan kriminalisasi, jelas kita tempuh ranah hukum,” tegasnya.

Pie komentarmu, Dab?

(detikjogja_)",Penggusuran,0
Thu Jul 03 03:41:33 +0000 2025,"info min…..ditemukan seorang bapak2 yang tidak membawa kartu identitas, bapak ini lagi jalan kaki, kemudian lemas, lalu ditolonng warga sekitar, bapak ini kesulitan menjawab ketika ditanya alamat, hanya bilang di bintaran. lokasi saat ini ada di Jl. Sorogenen, sorosutan, umbulharjo, didepan JNE yogyakarta. barangkali ada yang mengenali bapak ini

(Jaka_novriansyah)",Etc,0
Thu Jul 03 03:33:53 +0000 2025,"[Breaking News] sekitar pukul 08:42 wib tadi ada ATV terbakar di Pantai Parangtritis yogyakarta 

(Dipaoke_) https://t.co/40LdKy8AuN",Etc,0
Thu Jul 03 01:22:58 +0000 2025,Info penutupan jalan kirab suran mbah demang https://t.co/zlpcJrQRqk,Etc,0
Thu Jul 03 00:57:48 +0000 2025,"Kepulangan Jama'ah Haji Gunungkidul Kloter 69 SOC di TBG Taman Budaya Gunungkidul, sekitar pukul 03.45 WIB. Semoga menjadi Jamaah Haji yang mabrur aamiin.

(sekilas_gunungkidul ) https://t.co/p1wBtCnhDN",Etc,0
Wed Jul 02 23:35:54 +0000 2025,"selamat pagi min mau cerita ini sekitar jam 3 pagi mau pulang ke rumah habis nganter ibunya temen saya berangkat ke pasar godean nah kita pulang lewat jalan tiban yg biasanya kita belok ke kiri lewat kwayuhan tapi kita lurus buat beli bensin di pom minggir lalu kita menemukan kerombong yg di taruh di pinggir jalan seperti di vidio barangkali ada yg kehilangan atau tau itu punya siapa

tolong nama saya di sembunyikan min",Etc,0
Wed Jul 02 23:31:27 +0000 2025,"izin info min,3 juli pagi ini terjadi kecelakan di Jl Imogiri timur,pas nya di samping warung miayam Tumini,kronologinya kurang tauu,motor hancur terlindas bus...mengingatkan supaya lebih hati-hati saja,karna ga tau kita sudah hati-hati tapi orang lain tidak hati-hati,maturnuwun.
Salem sehat....

(_itsnaniya)",Kecelakaan,1
Wed Jul 02 23:23:11 +0000 2025,"[Breaking News] 05:48 terjadi kecelakaan pagi ini pagi ini di perempatan imogiri timur n jln monumen perjuangan mtor 1 (vario) /kondisi pengdara parah. dr arah barat tertabrak bus dari arah selatan, terpental kemudian mengenai motor bapak bawa kronjot dari arah giwangan, motor hancur tp sang bapak tidak ada luka berarti.

(budiarifingiri)",Kecelakaan,1
Wed Jul 02 19:32:01 +0000 2025,"Yang mau lihat jumbo masih bisa sampai tanggal 15 Juli 2025....

📍Stasiun Tugu Yogyakarta

(Benandaa) https://t.co/fkHDJnQkJs",Etc,0
Wed Jul 02 19:26:56 +0000 2025,"Malam min,izin untuk menginfokan terjadi Kemalingan laptop di kontrakan area Pandanaran jakal km 12, kejadian ga tau pagi-sianb-sore atau malam karena ditinggal kuliah, spesifikasi laptop demikian:
Laptop Ideapad gaming 3 warna hitam
Laptop Ideapad 320 warna putih
jika ada yang tau dan menemukan akan mendapat imbalan yang setimpal, terimakasih min

(Akbarhartanto66)",Etc,0
Wed Jul 02 19:21:20 +0000 2025,Mung dadi nun mati diantara idgom bilaghunnah,Etc,0
Wed Jul 02 19:08:58 +0000 2025,"Dibutuhkan donor darah, golongan B+ untuk pasien yang sedang dirawat di ICU RS Hermina Jogja.
Kontak bisa ke +62 838-3810-6174

Terima kasih.🙏

Mohon ijin bantu share lur🙏 | @landorr_didu",Etc,0
Wed Jul 02 18:45:47 +0000 2025,"Standing together
Merapi &amp; milky way

(Teguh_mic) https://t.co/xPgQ7ggF12",Etc,0
Wed Jul 02 18:25:01 +0000 2025,"Malam min.Mohon. Bantuan up info kembali, Korban KANCIL

Kronologi : 2023 si KANCIL ada ide merelokasi Cafe miliknya ke tanahnya Sltn. Tapi jalan nya kecil. Lalu memanfaatkan Pokir Dewan dalam membuat talud irigasi  untuk nyumbang ide pelebaran jalan. 
Singkat cerita, dalam pelebaran jalan, beberapa pemilik tanah tidak bersedia merelakan tanahnya dengan cuma2, karena ada aturannya untuk pelebaran jalan ada kompensasi. Diadakan 3x sosialisasi dan mediasi, banyak yang tetep tidak sepakat kalau gratis. Tapi hanya beberapa yang vokal menolak, lainnya diam. Karena Kancil terkenal suka Intimidasi. Dan benar, ketika beberapa orang yang vokal tadi tetap menolak, orang itu sampai didatangi kerumahnya oleh KANCIL dan pasukan. Jika tidak merelakan, ya akan ada konsekuensi. 
Lalu karena deadline pokir Talud, akhirnya Talud dikerjakan dengan menggasak tanah warga. Warga yang tidak terima, berkali-kali menanyakan kepada kelurahan, tapi tidak berkenan. 
Mohon dibantu up. karena sempat diadukan ke Dinas terkait, ditolak. 

- Samarkan nama Saya ya admin -

(H. B.)",Kecelakaan,1
Wed Jul 02 17:59:01 +0000 2025,"🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️
🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️",Etc,0
Wed Jul 02 16:57:01 +0000 2025,"RT @selatv1: Gak tau dengan akun kecil ini semoga didengar. Bantu viralin dong🙏
Cewe ini Dia adalah teman istri saya. Dia menjadi kotrban k…",Etc,0
Wed Jul 02 15:40:53 +0000 2025,"Apakah kalian tahu? Dibawah gedung ini terdapat sebuah candi yang bernama Candi Kimpulan. Candi ini ditemukan secara tidak sengaja di tengah proyek pembangunan Universitas Islam Indonesia (UII) di Jalan Kaliurang km 14,5.

Tak seperti candi lain yang ditemukan di hutan atau lereng gunung, Candi Kimpulan muncul dari galian proyek pembangunan pada 11 Desember 2009. Ketika itu, para pekerja tengah menggali fondasi untuk gedung perpustakaan UII. Namun, bukan batu beton yang mereka temukan, melainkan batu candi yang telah terkubur selama lebih dari seribu tahun.

Seperti “saudara tuanya” yaitu Candi Sambisari, Candi Morangan, dan Candi Kedulan, Candi Kimpulan diyakini telah lama terkubur akibat letusan Gunung Merapi sekitar seribu tahun silam. Debu dan lahar dari letusan dahsyat itu telah menyembunyikan bangunan ini selama berabad-abad, hingga akhirnya ditemukan kembali di era modern.

Penemuan candi Kimpulan menimbulkan spekulasi mengenai kemungkinan adanya candi-candi lain yang masih terkubur oleh lahar dan debu vulkanik Gunung Merapi.

Dari segi arsitektur dan gaya ukiran, Candi Kimpulan tergolong sebagai candi Hindu Siwaistik, diduga dibangun pada abad ke-9 hingga 10 Masehi, di masa Kerajaan Mataram Kuno. Para ahli memperkirakan bentuk aslinya menyerupai pura Hindu di Bali, lengkap dengan atap meru dari kayu atau ijuk yang menjulang.

Meski tak sebesar Prambanan atau Borobudur, candi ini menyimpan daya tarik tersendiri, terutama bagi pencinta sejarah dan wisata budaya. Beberapa artefak menarik ditemukan di lokasi ini, seperti kotak pripih, lempengan emas dan perak, serta arca-arca yang memperkuat identitas spiritualnya.

Menariknya, Candi Kimpulan bukan sekadar situs sejarah biasa. Ia juga menjadi simbol bagaimana warisan budaya bisa hidup berdampingan dengan dunia modern. Dikelilingi gedung-gedung kampus, candi ini justru tampil anggun, seolah menjadi pengingat bahwa kemajuan tak pernah lepas dari akar sejarah.

Candi Kimpulan bisa menjadi salah satu penanda perjalanan panjang dari peradaban. Gimana.

(putut_hartanto)",Etc,0
Wed Jul 02 14:57:33 +0000 2025,"Dalam prasasti Canggal 732 Masehi di tulis bahwa leluhur kita sudah menanam padi di masa itu dan menjadi makanan pokok di era kerajaan medang atau Mataram kuno ,bahkan banyak terdapat tambang emas jd tidak heran di masa itu jg sudah mempunyai mata uang sendiri yg terbuat dari emas maupun perak ,jauh berbeda dengan era majapahit yg mengimpor kepeng dari Cina sebagai mata uangnya

(candi.plaosan)",Etc,0
Wed Jul 02 14:49:08 +0000 2025,"Gunung Merapi, Srumbung, Magelang

(gunarto_song) https://t.co/7RrNOaZoTd",Etc,0
Wed Jul 02 14:15:21 +0000 2025,"Ijin share dan info keberadaan mas ini min, tadi sore sekitar pkl 16:55 sy pengendara mobil terlibat laka dengan sepeda motor di traffic light jl monjali arah ke jembatan UGM, kronologinya sy dari arah monjali mau belok kiri lampu msh orange tiba² sepeda motor yg dikendarai seorang ibu dan anak perempuan di depan sy ngerem mendadak otomatis sy juga ngerem agar tdk nubruk depan, tp ternyata sepeda motor di belakang sy nubruk dari belakang sampai hancur body depan motornya juga body belakang mobil sy penyok, singkat cerita masnya ksh ktp dan shareloc lalu kt putuskan utk diskusi malam ini krn masnya juga tergesa mau antar pacarnya tp hingga saat ini sy telepon dan chat tdk ada balasan dan ternyata stlh sy cari alamatnya lalu tanya warga setempat dan pak rt setempat sesuai shareloc yg diberikan ternyata fiktif dan pak rt tdk mengenal mas ini, mohon info bagi yg tahu keberadaan mas ini paling tdk bisa dibicarakan kekeluargaan, matur suwun selalu taat berlalu lintas dan jangan lupa berdoa

(Pracas28)",Kecelakaan,1
Wed Jul 02 14:11:32 +0000 2025,"Kecelakaan terjadi di Dayakan, Tanjungsari, Gunungkidul sekitar pukul 19.30 WIB tadi, antara sepeda motor dengan mobil.

Meneruskan informasi warga, mobil dari arah bawah utara mau belok ke kanan,motor dari arah barat nanjak,ditabrak mobil dari bawah jalan kecil itu min. 

Akibat kejadian tersebut, korban dilarikan ke rumah sakit terdekat menggunakan ambulance karena mengalami syok. 

vid : yeashayeayea
(sekilas_gunungkidul )",Kecelakaan,1
Wed Jul 02 14:06:24 +0000 2025,"Masjid Nurul Muttaqin,Sebuah masjid yang berada di dukuh Tumut,desa Jrakah,kec Selo,kab Boyolali,merupakan masjid dengan letak geografis tertinggi di kab Boyolali.

(_ulil.albab_) https://t.co/TJFZgjFF2i",Etc,0
Wed Jul 02 13:41:13 +0000 2025,"malam min, mau melaporkan mobil fortuner yang menggunakan lampu sorot belakang putih, membuat mata perih, bahkan tadi hampir nabrak motor gara” kurang terlihat (minta tolong saya disensor ya min) terimakasih https://t.co/g0Te3tMMTd",Kecelakaan,1
Wed Jul 02 13:19:48 +0000 2025,".
Merapi dibawah terang bulan 🌖
Photography malam tu seru, kalau bulan terang, bintang bakalan dikit. Sebaliknya pas bulan redup, bintang rame keroyokan.

Plusnya pas bulan terang, ngebantu banget dapetin object (gunung) untuk di ambil kayak ini. 🤩

Ini gambar 35mm vs 300mm tapi beda timing dan muntahan.
Yuk cerah padang njinggrang, pengen begadang lihat simbah lagi.

(asparasgus)",Etc,0
Wed Jul 02 13:17:15 +0000 2025,"Lapangan kampung kelas internasional, dikelola orang yang tepat. 

Pengelola: @lestarindo_soccerfield 
Jenis rumput: zoysia matrella
Kerapatan: 95%
Ketebalan: 1,6 mm
Umur rumput: 6 bulan
Standart: FIFA
mesin potong rumput:  Jhondere
Penerangan: 4 tower lampu
Progress: 80%

Lapangan masih dalam proses perawatan dan pembentukan pola. 

(sadat_situmorang)",Etc,0
Wed Jul 02 12:57:56 +0000 2025,"Bagi mbak-mbak yang merasa kehilangan sweater ini, terjatuh di depan kios pigura perempatan sagan, sepertinya terjatuh setelah mbaknya menepi sebentar lali pergi melanjutkan perjalanan pada hari jumat malam sekitar pukul 20.00.

Saat ini sweater berada di Larasati Pigura, bagi yang merasa memiliki jika ingin mengambil silakan langsung mampir saja nggih.

Maaf baru sempat posting setelah beberapa hari, kami sudah tunggu pemilik jika mungkin kembali untuk mencari tapi ternyata sampai saat ini tidak ada yg bertanya atau mencari sweater ini secara langsung.",Kecelakaan,1
Wed Jul 02 12:13:17 +0000 2025,"Diperkirakan berasal dari masa Hindu–Buddha antara abad ke-9 hingga ke-10 M, yang bertepatan dengan era Kerajaan Mataram Kuno .

Di bagian candi terdapat simbol Surya Majapahit, sehingga beberapa ahli juga menduga keterkaitannya dengan Kerajaan Majapahit. 

Terdiri dari 13 lapis batu andesit: 3 lapis kaki, 7 lapis tubuh, dan 3 lapis kemuncak, dengan tinggi sekitar 2,2–2,5 meter .

Bentuknya menyerupai tugu mini; meskipun kecil, struktur ini memenuhi karakteristik candi klasik .

Terdapat lingga di sisi selatan, menguatkan indikasi penggunaan untuk pemujaan Hindu

#candi 
#situscandi 
#situsbersejarah 
#candipringtali 
#menoreh 
#samigaluh 
#kulonprogo 
#yogyakarta 
#temple

(Sadat_situmorang)",Etc,0
Wed Jul 02 11:38:37 +0000 2025,"Maling kotak amal di masjid al munawaroh kricak kidul sudah ketangkap jam 15:00.lebih sedikit, pelaku sudah ditangkap oleh pihak yang berwajib, lokasi kricak Kidul, https://t.co/S4ekolwwjd",Etc,0
Wed Jul 02 11:21:18 +0000 2025,"Gak kerasa nih hampir setahun pasar induk Godean ini diresmikan, tapi sampai sekarang belum ada aktivitas berjualan di tempat ini guys? Siapa yang gk sabar pengen pasar ini jadi? 

(Sopirdronejogja.official) https://t.co/UNqbiImRUl",Etc,0
Wed Jul 02 11:19:33 +0000 2025,"Tol Solo–Jogja segmen Klaten–Prambanan resmi dibuka Rabu, 2 Juli 2025. Sejak pukul 06.00 pagi, ratusan kendaraan mulai melintas di ruas ini. Meski sudah bisa digunakan, tol ini masih belum dikenai tarif alias gratis.

Direktur Utama PT Jasamarga Jogja Solo, Rudy Hardiansyah, menjelaskan bahwa pengguna tetap wajib men-tap kartu e-toll saat masuk dan keluar tol. Ini karena sistemnya sudah terhubung dengan jaringan Tol Trans Jawa.

Meski gratis, tapping e-toll tetap dibutuhkan untuk mencatat asal dan tujuan perjalanan, terutama bagi pengendara yang melanjutkan ke tol lain. Misalnya, jika masuk dari arah Trans Jawa dan keluar di Prambanan, pengguna hanya membayar sampai Gerbang Tol Klaten.

Tol Klaten–Prambanan menyambung dengan ruas Kartasura–Klaten yang sudah dibuka sejak September 2024. Gerbang Tol Prambanan bisa diakses dari Jalan Raya Solo–Jogja, tepatnya di Kecamatan Jogonalan. Ruas baru ini diharapkan bisa memperlancar perjalanan Solo–Jogja.

(Ariechidori)",Etc,0
Wed Jul 02 09:42:16 +0000 2025,"Izin tanpa mengurangi rasa hormat, semoga menjadi perhatian bersama

Jogja sudah kehilangan transportasi khasnya, padahal sekolah-sekolah diminta untuk mengadakan PKJ (Pendidikan Khas keJogjaan). Tapi yg khas Jogja aja sudah tidak khas lagi. Bentor itu bukan khas Jogja. 

Apaguna pakai mesin bermotor tapi kelakuannya masih seperti itu? Menunggu lampu merah nunggunya di depan zebracross. Sepeda aja ada ruang tunggunya, bukankah itu sudah pelanggaran lalu lintas? Coba kalau mobil atau motor yg demikian, pasti sudah kena tindakan. Tapi bagaimana dengan mereka yang seenaknya melanggar aturan lalu lintas? 

Apakah Jogja siap istimewa?

Izin min.. tolong akun saya jangan ditampilin ya min.. terimakasih banyak",Etc,0
Wed Jul 02 08:14:28 +0000 2025,"Kepater Hujan Angin di Area Pogung Sleman. 

Hati Hati buat yang sedang diluar rumah saat ini. |@alpinialgalanga_ https://t.co/TxXfQGS8cR",Etc,0
Wed Jul 02 08:08:56 +0000 2025,"Percobaan BD, Rabu 02 Jumi 2025 , korban berhasil dievakuasi oleh satlinmas rescue istimewa ( sar parangtritis ) dan sar ditpolairud polda diy , korban sempat tidak sadarkan diri , namun saat ini kondisi korban berangsur membaik, dan menunggu jemputan dari pihak keluarga

> Pukul 07.30 WIB , korban berangkat dari klaten menggunkan ojek, sekira pukul 11.00 WIB tiba dipantai parangtritis, korban menitipkan tas dan barang bawaanya ke sebuah waruh ditepian pantai, kemudian korban sempat duduk ditepian pantai, setelah itu korban mencoba menceburkan diri ke laut, pukul 11.45 WIB Posko terpadu satlinmas rescue istimewa mendapat laporan adanya kejadian tersebut , petugas satlinmas rescue istimewa wilayah III ( sar parangtritis )dan Ditpolair polda Diy segera menuju kelokasi , dan segera mengevakuasi korban, korban dibawa ke klinik terdekat dalam kondisi tidak sadarkan diri, setelah mendapat penanganan di kninik kini kondisi korban berangsur membaik , petugaspun segera berkoordinasi oleh pihak pihak terkait termasuk dengan polsek kretek untuk mencari keberadaan keluarga terdekat

(Sarparangtritis_)",Etc,0
Wed Jul 02 07:46:16 +0000 2025,"Dua mahasiswa UGM, Septian Eka Rahmadi (FT) dan Bagus Adi Prayogo (Kehutanan), meninggal dunia akibat insiden speedboat terbalik saat mengikuti KKN.

Septian sempat berjuang berenang ke pesisir namun meninggal dalam perjalanan ke RS. Sementara Bagus ditemukan warga pada malam harinya setelah sempat hilang.

Hari ini, jenazah keduanya dipulangkan ke daerah asal, Sumbawa Besar dan Bojonegoro.

(detikjogja_)",Etc,0
Wed Jul 02 07:10:17 +0000 2025,"✨️✨️ Pesona gunung Merapi dari Bukit Klangon.

(Alga_fitrian) https://t.co/ex26xGVWdP",Etc,0
Wed Jul 02 06:34:21 +0000 2025,"Candi Plaosan, di bawah langit yang hening...
Pohon Bodhi menabur cahaya pencerahan,
dan Pule berdiri sebagai pelindung luka alam dan jiwa.
Di sini, waktu melambat.
Harmoni tercipta antara batu yang bisu dan dedaunan yang berbisik.
Tempat di mana sejarah memeluk ketenangan,
dan alam menjadi bahasa yang menyembuhkan. 🌿

(Candi.plaosan)",Etc,0
Wed Jul 02 05:10:11 +0000 2025,"Mohon ijin semua. Kejadian jam 10.45 . Di daerah depan garasi bus putra remaja, ringroad demak ijo. Kakak saya dan anaknya di senggol montor tidak bertanggungjawab . Yang mengakibatkan luka dan trauma . Ciri ciri montor pakai montor laki . Setelah nyenggol langsung lari tanpa berhenti . Tolong semoga pintu hatinya terketuk  kalau lihat postingan ini . Bisa langsung inbox dan di tunggu etikat baiknya. Semoga istri dan anak anda tidak mengalami kejadian seperti ini. Terimakasih

(Veronikaretnoo)",Etc,0
Wed Jul 02 02:41:27 +0000 2025,"Selamat pagi admin. Mohon samarkan nama saya.

Barangkali semalam sekitar pukul 19.00-20.00 ada yang melihat ban serep truk engkel sepanjang jalan Magelang-Ringroad Utara-Condongcatur. Barangkali jatuh
 
Mohon diinfokan. Terima kasih

Masih mencari tahu antara jatuh / dicuri di sekitaran condong catur

(Agyat_adi)",Etc,0
Wed Jul 02 02:07:42 +0000 2025,"Breaking News..‼️ Tol Prambanan-Klaten Resmi Di Buka Pagi Tadi Pukul 06:00 WIB..

Kira-Kira Mobil Siapa Itu Ya..
Yang Berada Di Belakang Mobil Patrolinya..🤔

Beruntung Banget, Jadi Customer Pertama..😅🙌

(Hajar Prasetyo) https://t.co/Qf2Dh44qQc",Kecelakaan,1
Wed Jul 02 01:33:57 +0000 2025,"Memburu lelehan lava pijar Merapi di Gubug Merapi Arum

Instanusantara Upload Bersama

INUB 2 Juli 2025

(a4r_photography) https://t.co/3pHGKeRL00",Etc,0
Wed Jul 02 01:33:55 +0000 2025,"Jalan Tol Jogja Solo Segmen Klaten -
Prambanan Resmi dibuka hari ini 2 Juli 2025
Pukul 06.00
-
Tanpa tarif selama periode uji coba_
Sumber: jasamargajogjasolo_official
Exit Tol Prambanan, Kec Jogonalan, Kab Klaten

(drone_zebua) https://t.co/QbTA6VtsaU",Etc,0
Wed Jul 02 01:02:58 +0000 2025,"Pendakian Gunung Merapi dilarang atau dibatasi karena alasan keamanan dan keselamatan. Berikut alasan utamanya:

⸻

🔥 1. Aktivitas Vulkanik Tinggi

Gunung Merapi adalah salah satu gunung berapi paling aktif di dunia. Saat aktivitas vulkaniknya meningkat, pendakian akan dilarang total oleh pihak berwenang (BPPTKG dan PVMBG) karena berisiko besar:
•Letusan mendadak (erupsi freatik atau magmatik)
•Guguran lava pijar dan awan panas (wedhus gembel)
•Hujan abu vulkanik

⸻

🚫 2. Status Gunung Merapi Naik

Jika status Merapi berada di level Waspada (Level II) atau lebih tinggi (Siaga – Level III atau Awas – Level IV), maka jalur pendakian otomatis ditutup demi keselamatan pendaki dan warga sekitar.

⸻

💥 3. Risiko Bencana Sekunder

Selain letusan langsung, ada bahaya lain seperti:
•Lahar hujan saat musim penghujan
•Longsor lereng
•Kerusakan jalur pendakian karena lava atau abu

⸻

🛡️ 4. Keputusan Pemerintah dan Taman Nasional

Larangan juga bisa datang dari:
•Balai Taman Nasional Gunung Merapi (TNGM) atau
•Pemerintah daerah setempat, sesuai dengan rekomendasi BPPTKG.

⸻

📢 Contoh Kasus

Sejak 2020 hingga sekarang, puncak Merapi tidak boleh didaki. Jalur resmi hanya sampai Pasarbubar/Bukit Gajah, karena puncak dan kawah dalam kondisi sangat berbahaya.

⸻

🧭 Alternatif Pendakian

Jika pendakian ke Merapi ditutup, kamu bisa pertimbangkan alternatif gunung di sekitar Yogyakarta:
•Gunung Andong
•Gunung Prau
•Gunung Sumbing
•Gunung Merbabu (jika statusnya aman)

Jangan lupa follow ya 😃
.
.
.
#merapi #merapimountain #gunungmerapi #pendaki #pendakigunungindonesia

(Azizfadli)",Etc,0
Wed Jul 02 00:55:43 +0000 2025,"Mas niku onten maling daerah klodangan sendang terto sampun kecekel maling pitek nek onten sek mados i maling pitek wae bar mendet Ten Gowo menawi onten tiang Gowo kelangan pitek sampun di angkut Ten Polsek Berbah ngakune wong babatan kidol paskhas

Source: catur8584 https://t.co/SrJhyp3EX9",Etc,0
Tue Jul 01 16:56:31 +0000 2025,"💬 Tol Solo-Jogja seksi Klaten-Prambanan akan mulai beroperasi besok Rabu 2 Juli 2025 mulai pukul 06.00

sumber : akun resmi jasamargajogjasolo_official 

🛣️ Exit Tol Prambanan, Kec Jogonalan, Kab Klaten

(Pras_djoyobisono) https://t.co/9FwAE1Cmnv",Etc,0
