created_at,text,is_kecelakaan
Wed Jul 02 11:38:37 +0000 2025,"Maling kotak amal di masjid al munawaroh kricak kidul sudah ketangkap jam 15:00.lebih sedikit, pelaku sudah ditangkap oleh pihak yang berwajib, lokasi kricak Kidul, https://t.co/S4ekolwwjd",0.0
Wed Jul 02 11:21:18 +0000 2025,"Gak kerasa nih hampir setahun pasar induk Godean ini diresmikan, tapi sampai sekarang belum ada aktivitas berjualan di tempat ini guys? Siapa yang gk sabar pengen pasar ini jadi? 

(Sopirdronejogja.official) https://t.co/UNqbiImRUl",0.0
Wed Jul 02 11:19:33 +0000 2025,"Tol Solo–Jogja segmen Klaten–Prambanan resmi dibuka Rabu, 2 Juli 2025. Sejak pukul 06.00 pagi, ratusan kendaraan mulai melintas di ruas ini. Meski sudah bisa digunakan, tol ini masih belum dikenai tarif alias gratis.

Direktur Utama PT Jasamarga Jogja Solo, Rudy Hardiansyah, menjelaskan bahwa pengguna tetap wajib men-tap kartu e-toll saat masuk dan keluar tol. Ini karena sistemnya sudah terhubung dengan jaringan Tol Trans Jawa.

Meski gratis, tapping e-toll tetap dibutuhkan untuk mencatat asal dan tujuan perjalanan, terutama bagi pengendara yang melanjutkan ke tol lain. Misalnya, jika masuk dari arah Trans Jawa dan keluar di Prambanan, pengguna hanya membayar sampai Gerbang Tol Klaten.

Tol Klaten–Prambanan menyambung dengan ruas Kartasura–Klaten yang sudah dibuka sejak September 2024. Gerbang Tol Prambanan bisa diakses dari Jalan Raya Solo–Jogja, tepatnya di Kecamatan Jogonalan. Ruas baru ini diharapkan bisa memperlancar perjalanan Solo–Jogja.

(Ariechidori)",0.0
Wed Jul 02 09:42:16 +0000 2025,"Izin tanpa mengurangi rasa hormat, semoga menjadi perhatian bersama

Jogja sudah kehilangan transportasi khasnya, padahal sekolah-sekolah diminta untuk mengadakan PKJ (Pendidikan Khas keJogjaan). Tapi yg khas Jogja aja sudah tidak khas lagi. Bentor itu bukan khas Jogja. 

Apaguna pakai mesin bermotor tapi kelakuannya masih seperti itu? Menunggu lampu merah nunggunya di depan zebracross. Sepeda aja ada ruang tunggunya, bukankah itu sudah pelanggaran lalu lintas? Coba kalau mobil atau motor yg demikian, pasti sudah kena tindakan. Tapi bagaimana dengan mereka yang seenaknya melanggar aturan lalu lintas? 

Apakah Jogja siap istimewa?

Izin min.. tolong akun saya jangan ditampilin ya min.. terimakasih banyak",0.0
Wed Jul 02 08:14:28 +0000 2025,"Kepater Hujan Angin di Area Pogung Sleman. 

Hati Hati buat yang sedang diluar rumah saat ini. |@alpinialgalanga_ https://t.co/TxXfQGS8cR",0.0
Wed Jul 02 08:08:56 +0000 2025,"Percobaan BD, Rabu 02 Jumi 2025 , korban berhasil dievakuasi oleh satlinmas rescue istimewa ( sar parangtritis ) dan sar ditpolairud polda diy , korban sempat tidak sadarkan diri , namun saat ini kondisi korban berangsur membaik, dan menunggu jemputan dari pihak keluarga

> Pukul 07.30 WIB , korban berangkat dari klaten menggunkan ojek, sekira pukul 11.00 WIB tiba dipantai parangtritis, korban menitipkan tas dan barang bawaanya ke sebuah waruh ditepian pantai, kemudian korban sempat duduk ditepian pantai, setelah itu korban mencoba menceburkan diri ke laut, pukul 11.45 WIB Posko terpadu satlinmas rescue istimewa mendapat laporan adanya kejadian tersebut , petugas satlinmas rescue istimewa wilayah III ( sar parangtritis )dan Ditpolair polda Diy segera menuju kelokasi , dan segera mengevakuasi korban, korban dibawa ke klinik terdekat dalam kondisi tidak sadarkan diri, setelah mendapat penanganan di kninik kini kondisi korban berangsur membaik , petugaspun segera berkoordinasi oleh pihak pihak terkait termasuk dengan polsek kretek untuk mencari keberadaan keluarga terdekat

(Sarparangtritis_)",0.0
Wed Jul 02 07:46:16 +0000 2025,"Dua mahasiswa UGM, Septian Eka Rahmadi (FT) dan Bagus Adi Prayogo (Kehutanan), meninggal dunia akibat insiden speedboat terbalik saat mengikuti KKN.

Septian sempat berjuang berenang ke pesisir namun meninggal dalam perjalanan ke RS. Sementara Bagus ditemukan warga pada malam harinya setelah sempat hilang.

Hari ini, jenazah keduanya dipulangkan ke daerah asal, Sumbawa Besar dan Bojonegoro.

(detikjogja_)",0.0
Wed Jul 02 07:10:17 +0000 2025,"✨️✨️ Pesona gunung Merapi dari Bukit Klangon.

(Alga_fitrian) https://t.co/ex26xGVWdP",0.0
Wed Jul 02 06:34:21 +0000 2025,"Candi Plaosan, di bawah langit yang hening...
Pohon Bodhi menabur cahaya pencerahan,
dan Pule berdiri sebagai pelindung luka alam dan jiwa.
Di sini, waktu melambat.
Harmoni tercipta antara batu yang bisu dan dedaunan yang berbisik.
Tempat di mana sejarah memeluk ketenangan,
dan alam menjadi bahasa yang menyembuhkan. 🌿

(Candi.plaosan)",0.0
Wed Jul 02 05:10:11 +0000 2025,"Mohon ijin semua. Kejadian jam 10.45 . Di daerah depan garasi bus putra remaja, ringroad demak ijo. Kakak saya dan anaknya di senggol montor tidak bertanggungjawab . Yang mengakibatkan luka dan trauma . Ciri ciri montor pakai montor laki . Setelah nyenggol langsung lari tanpa berhenti . Tolong semoga pintu hatinya terketuk  kalau lihat postingan ini . Bisa langsung inbox dan di tunggu etikat baiknya. Semoga istri dan anak anda tidak mengalami kejadian seperti ini. Terimakasih

(Veronikaretnoo)",0.0
Wed Jul 02 02:41:27 +0000 2025,"Selamat pagi admin. Mohon samarkan nama saya.

Barangkali semalam sekitar pukul 19.00-20.00 ada yang melihat ban serep truk engkel sepanjang jalan Magelang-Ringroad Utara-Condongcatur. Barangkali jatuh
 
Mohon diinfokan. Terima kasih

Masih mencari tahu antara jatuh / dicuri di sekitaran condong catur

(Agyat_adi)",0.0
Wed Jul 02 02:07:42 +0000 2025,"Breaking News..‼️ Tol Prambanan-Klaten Resmi Di Buka Pagi Tadi Pukul 06:00 WIB..

Kira-Kira Mobil Siapa Itu Ya..
Yang Berada Di Belakang Mobil Patrolinya..🤔

Beruntung Banget, Jadi Customer Pertama..😅🙌

(Hajar Prasetyo) https://t.co/Qf2Dh44qQc",1.0
Wed Jul 02 01:33:57 +0000 2025,"Memburu lelehan lava pijar Merapi di Gubug Merapi Arum

Instanusantara Upload Bersama

INUB 2 Juli 2025

(a4r_photography) https://t.co/3pHGKeRL00",0.0
Wed Jul 02 01:33:55 +0000 2025,"Jalan Tol Jogja Solo Segmen Klaten -
Prambanan Resmi dibuka hari ini 2 Juli 2025
Pukul 06.00
-
Tanpa tarif selama periode uji coba_
Sumber: jasamargajogjasolo_official
Exit Tol Prambanan, Kec Jogonalan, Kab Klaten

(drone_zebua) https://t.co/QbTA6VtsaU",0.0
Wed Jul 02 01:02:58 +0000 2025,"Pendakian Gunung Merapi dilarang atau dibatasi karena alasan keamanan dan keselamatan. Berikut alasan utamanya:

⸻

🔥 1. Aktivitas Vulkanik Tinggi

Gunung Merapi adalah salah satu gunung berapi paling aktif di dunia. Saat aktivitas vulkaniknya meningkat, pendakian akan dilarang total oleh pihak berwenang (BPPTKG dan PVMBG) karena berisiko besar:
•Letusan mendadak (erupsi freatik atau magmatik)
•Guguran lava pijar dan awan panas (wedhus gembel)
•Hujan abu vulkanik

⸻

🚫 2. Status Gunung Merapi Naik

Jika status Merapi berada di level Waspada (Level II) atau lebih tinggi (Siaga – Level III atau Awas – Level IV), maka jalur pendakian otomatis ditutup demi keselamatan pendaki dan warga sekitar.

⸻

💥 3. Risiko Bencana Sekunder

Selain letusan langsung, ada bahaya lain seperti:
•Lahar hujan saat musim penghujan
•Longsor lereng
•Kerusakan jalur pendakian karena lava atau abu

⸻

🛡️ 4. Keputusan Pemerintah dan Taman Nasional

Larangan juga bisa datang dari:
•Balai Taman Nasional Gunung Merapi (TNGM) atau
•Pemerintah daerah setempat, sesuai dengan rekomendasi BPPTKG.

⸻

📢 Contoh Kasus

Sejak 2020 hingga sekarang, puncak Merapi tidak boleh didaki. Jalur resmi hanya sampai Pasarbubar/Bukit Gajah, karena puncak dan kawah dalam kondisi sangat berbahaya.

⸻

🧭 Alternatif Pendakian

Jika pendakian ke Merapi ditutup, kamu bisa pertimbangkan alternatif gunung di sekitar Yogyakarta:
•Gunung Andong
•Gunung Prau
•Gunung Sumbing
•Gunung Merbabu (jika statusnya aman)

Jangan lupa follow ya 😃
.
.
.
#merapi #merapimountain #gunungmerapi #pendaki #pendakigunungindonesia

(Azizfadli)",0.0
Wed Jul 02 00:55:43 +0000 2025,"Mas niku onten maling daerah klodangan sendang terto sampun kecekel maling pitek nek onten sek mados i maling pitek wae bar mendet Ten Gowo menawi onten tiang Gowo kelangan pitek sampun di angkut Ten Polsek Berbah ngakune wong babatan kidol paskhas

Source: catur8584 https://t.co/SrJhyp3EX9",0.0
Tue Jul 01 16:56:31 +0000 2025,"💬 Tol Solo-Jogja seksi Klaten-Prambanan akan mulai beroperasi besok Rabu 2 Juli 2025 mulai pukul 06.00

sumber : akun resmi jasamargajogjasolo_official 

🛣️ Exit Tol Prambanan, Kec Jogonalan, Kab Klaten

(Pras_djoyobisono) https://t.co/9FwAE1Cmnv",0.0
Tue Jul 01 16:40:39 +0000 2025,"[Breaking News] Kejadian kecelakaan sekitar pukul 22.22 wib lokasi di jembatan barat UGD RSIY. Pengendara motor dari arah barat melaju ke arah solo berbarengan dengan truk tangki dan truk muatan, korban melaju terjepit diantara kedua truk tersebut. Lalu di evakuasi dgn ambulan RSIY trus dibawa ke RS Bhayangkara dikarenakan korban MD di TKP. 

Nama : Wayan Indra S
Alamat : Wirata Agung Lampung Tengah

Keterangan : sudah terhubung dgn pakdenya di madiun utk menghubungi pihak keluarga di Lampung.

(Berthapurnama)",1.0
Tue Jul 01 16:11:15 +0000 2025,"Mlipir sejenak, menyaksikan tim kebanggaan Kota Jogja menjalani latihan perdana mereka. Atmosfernya? Merinding! Ribuan suporter sejati hadir, membuktikan cinta mereka yang nggak pernah padam. Musim belum dimulai, tapi semangat sudah membara! ⚽️

(mlampah_pameran) https://t.co/ySNF79TCUV",0.0
Tue Jul 01 15:54:54 +0000 2025,"Kuartet lini depan PSIM Yogyakarta , sejauh ini PSIM sudah mendatangkan Ze Valente , Nermin Haljeta  dan Deri Corfe. Musim lalu lini depan depan mereka juga sudah gacor dengan Raffinha sebagai ujung tombak

(Siloistimewa) https://t.co/8dCW5GLwv4",0.0
Tue Jul 01 15:28:26 +0000 2025,"*Raja Kecil itu bernama Kancil*

Disuatu kalurahan di sisi timur Kerajaan Ngayogyakarta Hadiningrat, terdapat seorang Lurah yg kebal Hukum bernama Kancil.
Bertahun-tahun menjual tanah Sultan si Raja Besar, Kancil si Raja kecil, nyaris tak tersentuh hukum.
Ketika dilaporkan salah satu Mentri nya, Mentri nya dibinasakan. Bahkan Kasusnya berhenti padahal sudah bertahun-tahun ditangani kejaksaan. 
Tidak hanya menjual tanah milik Sultan si Raja Besar, tanah masyarakat digasak paksa untuk pelebaran jalan tanpa ganti rugi, pemilik malah di persekusi. 
Tidak hanya itu, Kancil juga mampu merubah peraturan kerajaan yang baku menjadi peraturan yang membuatnya leluasa merekrut prajurit tanpa seleksi & transparansi. 
Tidak berhenti disitu, proyek kerajaan sultan, dikerjakan oleh keluarga kancil si Raja Kecil.
Lucunya, laporan masyarakat, berkali-kali sampai ke Sultan, tapi Kancil mampu meredam.
Berbeda dengan Kalurahan lain, yang langsung ditahan kejaksaan, Apakah begini Hukum di negeri Dongeng?

--------------------------------------------

Kasus itu sudah ditangani kejaksaan, Gusti Yudo, Ombudsman DIY.
Tapi hingga sekarang tidak ada kepastian.

Mohon disamarkan nama saya. Inisial boleh.

(Hmwn bp)",0.0
Tue Jul 01 14:43:24 +0000 2025,"Longboat yang membawa 7 mahasiswa kerja kuliah nyata (KKN) dari Universitas Gadjah Mada (UGM) terbalik di Perairan Pulau Wahr, Kabupaten Maluku Tenggara, Maluku. Insiden tersebut mengakibatkan 1 orang tewas dan 1 hilang. 

(masbiiem) https://t.co/Z5gyBlTQk0",0.0
Tue Jul 01 13:51:46 +0000 2025,"Lur... wong jowo?

Boso indonesia Eman Eman?
Boso inggrise MATAHARI ?
Boso jowo SEBENTAR ?
Boso jowo KALI TIGA ?",0.0
Tue Jul 01 13:05:12 +0000 2025,"Permisi mau lapor ini ada lobang besar di daerah sanatadharma mrican, Untuk pengendara di mohon hati2

(W_v9476) https://t.co/g2WdGZNx9P",0.0
Tue Jul 01 12:38:32 +0000 2025,"Lalu Lintas Di Sekitar Tugu Jogja, Kemarin..!!

Kalau Udah Masuk Musim Liburan..
Orang-Orang, Kenapa Demen Banget Buat Ke Jogja Ya..

Tapi, Emang Kenyataannya Seperti Itu Sih..
Magnet Jogja, Gak Ada Matinya..😅🙌

(Hajar Prasetyo) https://t.co/YHWsLVkkKl",0.0
Tue Jul 01 12:05:21 +0000 2025,"Masalah tarif online belum beres, kita sudah mulai bersaing dengan pasar bajay.

(Bangrev__) https://t.co/0inMsM8UVW",0.0
Tue Jul 01 12:04:56 +0000 2025,"Latihan perdana PSIM Jogja di Stadion  Mandala Krida dihadiri ribuan pendukung setianya 

(Fmahenn) https://t.co/dXJF2QMAup",0.0
Tue Jul 01 11:35:37 +0000 2025,"Akhirnya‼️Tol Jogja-Solo Dibuka lurrr..
Di Operasikan Mulai 2 Juli 2025 Pukul 06.00 WIB

Siap njajal lurrr, Gratis lo...

(ariechidorie) https://t.co/SPEgvDIfXA",0.0
Tue Jul 01 11:19:13 +0000 2025,"Pukul 16:19 Ada kelakuan lucu tapi berisiko lur, daerah gamping seorang bapak” mau nyebrang tapi dengan kondisi di jalur lawan arah dan asapnya ngebul 

(Roninurohman30) https://t.co/8GjTqkSUTV",0.0
Tue Jul 01 10:50:38 +0000 2025,"RT @Agus_Purwadi: Masih banyak manusia tidak bermoral dan tidak mau tanggung jawab, membuang sampah di kampung orang seenak jidatnya. Rasan…",0.0
Tue Jul 01 10:50:28 +0000 2025,"Info min ada yang kemalingan helm di daerah baciro melatiwetan tempat di di jam 12:07 tadi siang min tolong d infokan biar kejadian ini tidak terulang lagi terimakasih min🙏

(Fajarmaualana) https://t.co/srrtYBXn3L",0.0
Tue Jul 01 09:54:21 +0000 2025,"Sebanyak 22 wisatawan tercatat jadi korban sengatan ubur-ubur di pantai selatan (pansela) DIY selama libur Lebaran hingga saat ini. Menurut BPBD DIY, kebanyakan korban adalah anak-anak yang mengira ubur-ubur itu aman disentuh seperti di kartun SpongeBob SquarePants.

Padahal kenyataannya, ubur-ubur di laut selatan punya sengatan yang menyakitkan. Untungnya, seluruh korban bisa ditangani langsung di lokasi tanpa perlu dilarikan ke rumah sakit.

Komentarmu, Dab!

(detikjogja_)",0.0
Tue Jul 01 08:47:38 +0000 2025,"Minta ijin posting min kasihan mas e ini
Mohon Bantuan nya yg tau atau kenal keluarga mas e ini tadi jatuh sendiri pas naik motor di depan PLN druwo jl.parangtritis
katanya orang Gresik,tp ktp surabaya ke jogja ktnya touring ,ga bawa HP, ga pake helm, ga pake sendal dan cuma sendirian di tanyain masih bingung 
posisi skrg di depan IWAN AKI dpn PLN druwo

terimakasih min, maaf bahasanya belepotan 🙏

(Rzkyd.ny)",0.0
Tue Jul 01 08:37:51 +0000 2025,"[Breaking News] 14:10 Kecelakaan di sungai gajah uwong pringgondani, Seorang pemancing tiba2 jatuh ke sungai warga mencoba mengevakuasi ternyata kaki patah

Lokasi di bantaran sungai gajah uwong kampung pringgondani

(Itsme_juliee) https://t.co/msk8z7fYJL",1.0
Tue Jul 01 08:30:07 +0000 2025,"Hallo min tolong di share,, terkait BPJS PBI yang di non-Aktifkan tanpa pembertahuaan ya min ?? 

Sekedar cerita min,, tetangga saya sdh beberapa tahun rutin HD di RS swasta di Slemaan,, beliau ketika Waktu HD di tolak sama pihak RS karena BPJS Non-Aktif.. 
Dan diberikaan solusi untuk pembayar mandiri ketika HD ?? 
Apakah disini ada juga yg mengalami hal tersebut ??
Terus jika penon-Aktifkan secara sepihak apakah itu bentuk solusi pemerintah ?? Tanpa MIKIR kondisi Pasien yg sifatnya DARURAT dan tidak bisa berobat dengan alasan BPJS PBI di non Aktifkan...

Terimakasih min 
Tolong Nama saya di hide",0.0
Tue Jul 01 07:04:21 +0000 2025,"Selamat siang min mohon dishare barangkali ada yg mengenal mobil ini. Mobil ini ugal-ugalan dan hampir menyerempet saya di jalan solo (kalasan) siang ini. Semoga ada yg mengenal dan memberikan info pemilik mobil ini.
Terimakasih min, dan identitas saya tidak perlu disematkan 🙏

Plat Depan belakang tidak ada, tadi saya berusaha hentikan, tidak ada etikat baik berhenti, malah bilang bacot, sepertinya anak SMA yg bawa.

(febri_sulianto)",1.0
Tue Jul 01 06:52:42 +0000 2025,Resmi Beroperasi Pintu Tol Prambanan. https://t.co/06UcKw9WK3,0.0
Tue Jul 01 05:58:04 +0000 2025,"Keraton Jogja mulai menertibkan Pantai Sanglen, Gunungkidul, karena lahan di kawasan itu merupakan tanah Sultan Ground (SG) yang wajib dimanfaatkan sesuai aturan.

Langkah ini diambil setelah muncul polemik rencana pembangunan wisata eksklusif oleh PT Biru Bianti Indonesia dan penolakan dari Paguyuban Sanglen Berdaulat. Meski sudah ditolak permohonannya, paguyuban justru memperluas pembangunan ilegal jadi puluhan bangunan.

Terkait hal ini, apa kata Sri Sultan HB X?

(detikjogja_)",1.0
Tue Jul 01 04:28:24 +0000 2025,"Abdi dalem keraton berkumpul memperingati hari lahir sultan (Selasa Wage)

(Dimassaktinugraha) https://t.co/1HFFbMIQUj",0.0
Tue Jul 01 03:01:05 +0000 2025,"Lapor min Terjadi hipnotis di daerah kota gede, 
Kronologi saya kan jaga tokoh sendiri pas gak ada kastemer tau tau ada orang    misterius yang meminta uang untuk pulang ke Solo buat ngurus ATM/KTP dan lain-lain dengan alasan dompet nya hilang soalnya dia bawa surat keterangan dompet hilang di polda yogyakarta, padahal dari awal saya sudah minta  tidak mas saya cuma kerja di sini ehh tau tau saya nurut nominal nya emang tidak seberapa sih yaa tapi sekedar memberi tahu saja ke pada yang lain agar jangan sampai terjadi hal seperti saya, Rasanya pengen tak pisuh ii min soalnya dah saya tolak tapi kok malah tetap tauu dah ke hipnotis saling tatap' an mata

Setelah itu saya di telfon sama bos ku jangan di kasih, tapi uang ee dah ku kasih abis itu baru sadar saya

(Vebrian._)",0.0
Tue Jul 01 02:48:07 +0000 2025,"Madang geden kok ijen, ngajak konco oleh ganjaran,  mbrakot sikil sapi jumbo sak tutug e... 

Waktunya  MBRAKOT..... 

🏡 SOTO BRAKOT MAS AAN
✅ 100% HALAL
📍 Jl Kaliurang KM 16 Kledokan 02/07, Umbulmartani, Ngemplak, Sleman, Yogyakarta (Gmaps: Soto Brakot Mas Aan)
⏰ Buka 06.00-22.00",0.0
Tue Jul 01 01:21:13 +0000 2025,"[Breaking News] menginformasikan kejadian kecelakaan pagi ini, sekitar jam 7:30 WIB. Motor nabrak warga. TKP Jalan Turi Pulowatu, dekat MTs 7 Sleman. Korban warga setempat mau ke sawah.
Korban diduga patah tulang kaki kanan kiri dan penabrak jug luka ringan, semua dibawa ke RS Panti Nugroho. 

Pesannya: Hati2 di perjalanan, Lur, jangan lupa berdo’a sebelum beraktifitas, semoga kita semua selalu dalam lindungan Tuhan

(Masnur_pwb)",1.0
Tue Jul 01 00:21:52 +0000 2025,"Assalamu'alaikum min, min minta tolong min, telah terjadi pencurian di Masjid Pogung Raya

Waktu kejadian : 03.34 WIB
Korban : 2 anak dari bandung yang sedang menginap untuk ujian UGM
Barang yang dicuri : 
- HP Iphone 11 
- HP Samsung 
- HP Oppo F7
- dompet
- tas berisi berkas ujian UTUL UGM

(Masjidpogungraya)",0.0
Mon Jun 30 20:31:50 +0000 2025,"[Breaking News] 03:05 terjadi kecelakaan tunggal pengendara sepeda motor di ring road Utara Yogyakarta  dekat under pass, untuk korban sudah ditolong warga masyarakat yang melintas di lokasi tersebut .

Tetap hati hati di jalan lur 

(Yunitaft_) https://t.co/2w8CI0eiUg",1.0
Mon Jun 30 19:44:13 +0000 2025,"Admin aku mau cerita, tolong samarkan identitasku yaa. Udah setengah tahun ini aku tau kalau ada affair antar guru satu sekolah di sekolahku, salah satu SMP Negeri di Bantul. 
Kami sering liat guru itu pergi bareng dan sering berduaan juga. Parahnya pas ngajar guru itu selalu telfonan. Ga cuma pas mapelnya, tapi pas P5 juga selalu telfonan sama selingkuhannya itu. Tiap kami tanya kok ga pernah ngajar dan malah telfonan malah playing victim. Yang bikin lebih sebel, waktu guru itu ngajar kami sering banget pegang pegang pundak yang bikin kami super ga nyaman. Udah pernah bilang ke guru lain tentang kekhawatiran kami tapi sampai sekarang ga ada tindak lanjut. Sedih banget karena di kelas selanjutnya kami bakal diajar sama guru ini lagi. Yang artinya guru ini bakal ada kesempatan lagi buat pegang pegang kami. 
Kami berharap banget agar beliau bisa segera sadar , cuma berkaca dari pengalaman sulit banget. Tolong di up ya admin. Makasih banget😭",0.0
Mon Jun 30 19:02:32 +0000 2025,Aku Karo  Kowe ibarat  Surat Yasin Ayat 40,0.0
Mon Jun 30 17:43:10 +0000 2025,"Pasar Beringharjo pada tahun 1930.
Foto Asli dan hasil editan AI. |@babegini https://t.co/Jla6W7PPJY",0.0
Mon Jun 30 17:08:07 +0000 2025,"malam min, tolong bantu viralin kejadian yang aku alami malam ini sekitar pukul 23.00, jadi aku sama kakakku otw pulang kerumah dari kos di jogja kota ke bantul selatan, di jl samas pasnya mulai di sekitar smk muh. bambanglipuro dari utara ada yang ngikuti saya sampai dipertigaan ganjuran saya teriak minta tolong untungnya ada mas2 dari arah utara yang mau nolongin (makasi banyak mas), saya berhenti dan orang yang ngikuti saya tadi puter balik dan ikut berhenti juga, ciri ciri yang ngikuti saya (kayanya) laki laki yang nyamar jadi cewe, memakai daster, legging, jilbab dan memegang payudaranya (kayanya payudara palsu) (saya liat dari spion), motornya vario kalo ngga salah warna biru doff karna penerangan jalanan agak kurang, intinya minta tolong lebih berhati hati terutama cewe yang pulangnya malem agar menghindari jalanan yang sepi🙏🏻

(tolong samarin nama aku min)",0.0
Mon Jun 30 16:39:56 +0000 2025,"Motor nabrak pager kemarin min

Jadi kemarin pukul  14.30 saya lagi main ps sama teman"" tiba tiba ada suara "" brekkk"" kita pause game nya sebentar buat cek ada apa kirain barang jatuh/ gimana , pas keluar cek cuma ada orang di depan gerbang kita pikir wajar kan ya soalnya pagernya depan jl.selokan mataram . Ternyata pas cek cctv ada motor yang nabrak pager ,kemungkinan ngantuk /gimana saya juga gak tahu .

Lok : jl.selokan mataram

(Yanzkielll)",0.0
Mon Jun 30 16:23:40 +0000 2025,"malam min, tolong bantu viralin kejadian yang aku alami tadi sore. jadi tadi sore aku berhenti di lampu merah patran dari arah barat, pas lagi berhenti ada dua bapak² berhenti di sebelah kami. kan aku berdua sm temenku ngobrol trus bapak di sblah itu nyambung² obrolan kami, terus tiba² bapak yg bonceng di belakang pegang paha ku. aku ga brani teriak soale takut sm bapak² e. tolong ya min biar ga kejadian di orang lain. ini ada videonya motor bpk tadi",1.0
Mon Jun 30 16:20:03 +0000 2025,"Apakah kalian tahu? Sebelum berdiri Masjid, Tempat ini dulunya adalah lahan bekas pemakaman Tionghoa.

Dari literatur yang ada, Masjid Kampus UGM dibangun di atas lahan bekas pemakaman Tionghoa yang merupakan tanah milik Keraton Yogyakarta.

Pembangunan Masjid UGM dimulai pada tahun 1998. Sebelum dibangun, lokasi ini merupakan kompleks pemakaman Tionghoa yang berisi sekitar 1.400 makam. Makam-makam tersebut lalu dipindahkan ke daerah Piyungan sesuai dengan kesepakatan.

Gaya arsitektur Masjid Kampus UGM cukup khas karena memadukan tiga unsur budaya, yakni Jawa, Arab, dan Tionghoa.

Budaya Jawa tercermin dari atap limasan bertingkat yang menyerupai joglo.

Budaya Arab tampak pada kubah utama yang besar dan menara yang menjulang tinggi.

Lalu, Budaya Tionghoa ditandai dengan pilar-pilar berwarna merah.

Masjid ini mampu menampung sekitar 10.000 jamaah dan dilengkapi dengan berbagai fasilitas pendukung.

Keberadaan Masjid Kampus UGM mencerminkan transformasi ruang kota, dari kawasan pemakaman menjadi pusat kegiatan spiritual dan intelektual yang dinamis. Gimana?

(putut_hartanto)",0.0
Mon Jun 30 15:57:45 +0000 2025,"NAIK

Mulai tanggal 1 Juli 2025 pukul 00.00 WIB harga B BM Non Subsidi mengalami kenaikan. Berikut (gambar) daftar harga diatas☝🏻
📲 @yanuarikhsan20 https://t.co/zcj4xj0f7L",0.0
Mon Jun 30 15:06:11 +0000 2025,"malam min.
tolong akunku di hide ya min, aku mau cerita min kalo hari ini aku beli barang di Oren pake instan dan dikirim tadi siang sama driver.
karena aku lagi kerja jadi aku minta tolong drivernya buat dicantelin aja dipintu kamar kos , kebetulan kamar kosnya dilantai 2 dan biasanya memang kalo kirim paket dikos ini pasti langsung di depan kamar . 
Terus drivernya bilang kalo antar paket sampai harus naik ke lantai 2 itu tidak etis dan aku langsung jawab ke drivernya minta maaf karena memang kalo ada paket selalu di taruh depan pintu kamar.
Drivernya update foto pesanan diterima tapi pesananya ditaruh di “tempat sampah” .
aku bener bener marah dan kecewa banget min sama tindakan drivernya.
kalau memang drivernya gak mau antar ke lantai 2 bisa di return ke seller biar nanti sellernya cari driver baru.
karena lagi kerja juga gak bisa terima paketnya secara langsung dan dengan keadaan kos yang gak bisa dititipin ke kamar lain dan dari pihak kos sendiri yang bilang kalo ada paket bisa langsung ke pintu kamar biar gak hilang.
Setelah kirim paket aku sama driver udah gak chat lagi min karena pesanan selesai. 
Aku langsung chat CS Oren buat lapor hal ini.
Mau tanya ke rekan online dan driver gimana tanggapannya terkait hal ini. 
Apakah tindakanku yang tidak etis atau tindakan driver yang tidak etis? 
makasih min

tolong akunku di hide ya min",0.0
Mon Jun 30 15:03:03 +0000 2025,"[Video] Salah satu warga  membuang sampah di lahan kosong di jalan parangtritis km4. 
Selain sepanjang ring road, Lokasi ini jadi langganan buang sampah oleh salah satu warga +0274 lainnya. 
Miris sekali. 

Mohon nama dan username disembunyikan. https://t.co/s1apFng4gG",0.0
Mon Jun 30 14:58:38 +0000 2025,"21:54 AREA mana saja yg mendengar dentuman keras kurang lebih 3x ?
Suarane kaya kembang api meletus tp lebih bergema..",0.0
Mon Jun 30 14:55:47 +0000 2025,"Kecelakaan di simpang 3 Kemadang, Tanjungsari, Gunungkidul terekam oleh cctv dilokasi. Pengendara motor dari arah selatan Baron melaju ke arah utara, disaat bersamaan melaju mobil hendak mau berbelok ke kanan. Sempat terpental namun pengendara aman tidak mengalami luka serius.

Sing ngati-ngati jann...

(sekilas_gunungkidul)",1.0
Mon Jun 30 14:53:22 +0000 2025,"Info min tadi ada kecelakaan mobil vs motor, sekitar pukul 20.30, di jalan bibis raya,tamantirto kasihan bantul.
Untuk kronologinya kurang tau. Tadi lihat sudah banyak orang di tempat kejadian. Pengendara motor hanya luka ringan dibagian lutut.

(yietnodaeng_11) https://t.co/WhsumEO10D",1.0
